net.minecraft.src.world.chunk.Chunk,func_1022_a,*,*,setBlockID,"Sets a blockID for a position in the chunk. Args: x, y, z, blockID"
net.minecraft.src.world.chunk.Chunk,func_1025_a,*,*,getSavedLightValue,"Gets the amount of light saved in this block (doesn't adjust for daylight)"
net.minecraft.src.entity.TileEntityRenderer,func_1028_a,*,*,hasSpecialRenderer,"Returns true if this net.minecraft.src.entity.TileEntity instance has a net.minecraft.src.entity.TileEntitySpecialRenderer associated with it, false otherwise."
net.minecraft.src.entity.EntityPlayerSP,func_4052_a,*,*,displayGUIEditSign,"Displays the GUI for editing a sign. Args: tileEntitySign"
net.minecraft.src.block.World,func_605_c,*,*,isBoundingBoxBurning,"Returns whether or not the given bounding box is on fire or not"
net.minecraft.src.block.World,func_607_d,*,*,setEntityDead,"Not sure what this does 100%, but from the calling methods this method should be called like this."
net.minecraft.src.inventory.InventoryPlayer,func_469_c,*,*,getSizeInventory,"Returns the number of slots in the inventory."
net.minecraft.src.inventory.InventoryPlayer,func_468_c,*,*,getStackInSlot,"Returns the stack in slot i"
net.minecraft.src.block.World,func_606_b,*,*,obtainEntitySkin,"Start the skin for this entity downloading, if necessary, and increment its reference counter"
net.minecraft.src.entity.EntityPlayerSP,func_461_a,*,*,sendChatMessage,"Sends a chat message from the player. Args: chatMessage"
net.minecraft.src.entity.EntityPlayerSP,func_460_a,*,*,handleKeyPress,"Gives the player a chance to handle key presses. Args: keyPressed, keyState"
net.minecraft.src.entity.EntityPlayer,func_463_a,*,*,attackTargetEntityWithCurrentItem,"Attacks for the player the targeted entity with the currently equipped item.  The equipped item has hitEntity called on it. Args: targetEntity"
net.minecraft.src.block.World,func_641_a,*,*,getSavedLightValue,"Returns saved light value without taking into account the time of day.  Either looks in the sky light map or block light map based on the enumSkyBlock arg."
net.minecraft.src.model.ModelBoat,func_864_b,*,*,render,"Sets the models various rotation angles then renders the model."
net.minecraft.src.block.World,func_642_a,*,*,rayTraceBlocks_do,"*"
net.minecraft.src.block.BlockSand,func_315_h,*,*,tryToFall,"If there is space to fall below will start this block falling"
net.minecraft.src.block.World,func_649_g,*,*,tick,"Runs a single tick for the world"
net.minecraft.src.block.World,func_648_a,*,*,setWorldTime,"Sets the world time."
net.minecraft.src.block.BlockPressurePlate,func_318_h,*,*,setStateIfMobInteractsWithPlate,"Checks if there are mobs on the plate. If a mob is on the plate and it is off, it turns it on, and vice versa."
net.minecraft.src.datatype.Vec3D,func_1249_b,*,*,rotateAroundY,"Rotates the vector around the y axis by the specified angle."
net.minecraft.src.datatype.Vec3D,func_1248_b,*,*,createVector,"Static method to create a new vector in the vector list and return it."
net.minecraft.src.MovementInputFromOptions,func_798_a,*,*,resetKeyState,"Resets all the key states to not pressed."
RenderBlocks,func_1241_b,*,*,renderBlockTorch,"Renders a torch block at the given coordinates"
RenderBlocks,func_1240_m,*,*,renderBlockFence,"Renders a fence block at the given coordinates"
RenderBlocks,func_1242_e,*,*,renderBlockRedstoneWire,"Renders a redstone wire block at the given coordinates"
RenderBlocks,func_1244_a,*,*,renderBottomFace,"Renders the given texture to the bottom face of the block. Args: block, x, y, z, texture"
net.minecraft.src.block.BlockCrops,func_269_b,*,*,canThisPlantGrowOnThisBlockID,"Gets passed in the blockID of the block below and supposed to return true if its allowed to grow on the type of blockID passed in. Args: blockID"
net.minecraft.src.block.BlockLever,func_267_h,*,*,checkIfAttachedToBlock,"Checks if the block is attached to another block. If it is not, it returns false and drops the block as an item. If it is it returns true."
net.minecraft.src.block.BlockFire,func_266_a,*,*,tryToCatchBlockOnFire,"Rolls a random number to see if the block coordinates specified will catch fire. Will catch fire if random.nextInt(fireRange)<abilityToCatchFire Args: world, x, y, z, fireRange, random"
net.minecraft.src.block.BlockFire,func_265_g,*,*,getChanceToEncourageFire,"Retrieves a specified block's chance to encourage their neighbors to burn and if the number is greater than the current number passed in it will return its number instead of the passed in one.  Args: world, x, y, z, curChanceToEncourageFire"
net.minecraft.src.block.BlockFire,func_264_a,*,*,setBurnRate,"Sets the burn rate for a block. The larger abilityToCatchFire the more easily it will catch on fire Args: blockID, unknown1, abilityToCatchFire"
net.minecraft.src.block.BlockFire,func_262_i,*,*,getChanceOfNeighborsEncouragingFire,"Gets the highest chance of a neighbor block encouraging this block to catch fire"
net.minecraft.src.block.BlockFire,func_261_b,*,*,canBlockCatchFire,"Checks the specified block coordinate to see if it can catch fire.  Args: blockAccess, x, y, z"
net.minecraft.src.block.BlockPortal,func_260_c,*,*,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
net.minecraft.src.gui.GuiMainMenu,func_592_j,*,*,getRand,"Returns the random number generator."
net.minecraft.src.opengl.buffer.ImageBuffer,func_883_a,*,*,parseUserSkin,""
net.minecraft.src.MaterialLogic,func_881_b,*,*,getCanBlockGrass,"Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true"
net.minecraft.src.MaterialLogic,func_880_c,*,*,getIsSolid,"Returns if this material is considered solid or not."
net.minecraft.src.helpers.MathHelper,func_1108_b,*,*,floor_double,"Returns the greatest integer less than or equal to the double argument"
net.minecraft.src.helpers.MathHelper,func_1109_a,*,*,sqrt_double,"*"
net.minecraft.src.helpers.MathHelper,func_1106_a,*,*,sin,"sin looked up in a table"
net.minecraft.src.helpers.MathHelper,func_1107_a,*,*,abs_max,"Maximum of the absolute value of two numbers."
net.minecraft.src.crafting.CraftingInventoryCB,func_1104_a,*,*,onCraftGuiClosed,"Callback for when the crafting gui is closed."
net.minecraft.src.item.ItemStack,func_1102_e,*,*,copy,"Returns a new stack with the same properties."
net.minecraft.src.crafting.CraftingInventoryCB,func_1103_a,*,*,onCraftMatrixChanged,"Callback for when the crafting matrix is changed."
net.minecraft.src.item.ItemStack,func_1100_b,*,*,useItemOnEntity,"Uses the stack on the entity."
net.minecraft.src.item.ItemStack,func_1101_b,*,*,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
net.minecraft.src.entity.TileEntityRenderer,func_1032_a,*,*,renderTileEntityAt,"Render this net.minecraft.src.entity.TileEntity at a given set of coordinates"
net.minecraft.src.entity.TileEntityRenderer,func_1030_a,*,*,renderTileEntity,"Render this net.minecraft.src.entity.TileEntity at its current position from the player"
net.minecraft.src.entity.TileEntityRenderer,func_1031_b,*,*,getSpecialRendererForEntity,"Returns the net.minecraft.src.entity.TileEntitySpecialRenderer used to render this net.minecraft.src.entity.TileEntity instance, or null if it has no special renderer"
net.minecraft.src.entity.EntityPlayer,func_4044_a,*,*,damageEntity,"Deals damage to the entity. If its a net.minecraft.src.entity.EntityPlayer then will take damage from the armor first and then health second with the reduced value. Args: damageAmount"
net.minecraft.src.entity.EntitySkeleton,func_4045_l,*,*,getHeldItem,"Returns the item that this net.minecraft.src.entity.EntityLiving is holding, if any."
net.minecraft.src.Path,func_1034_a,*,*,addPoint,"Adds a point to the path"
net.minecraft.src.Path,func_1035_a,*,*,changeDistance,"Changes the provided point's distance to target"
net.minecraft.src.entity.EntityPigZombie,func_4049_h,*,*,becomeAngryAt,"Causes this PigZombie to become angry at the supplied net.minecraft.src.entity.Entity (which will be a player)."
net.minecraft.src.Path,func_1038_a,*,*,clearPath,"Clears the path"
net.minecraft.src.Path,func_1039_c,*,*,isPathEmpty,"Returns true if this path contains no points"
net.minecraft.src.GameSettings,func_6519_a,*,*,loadOptions,"Loads the options from the options file. It appears that this has replaced the previous 'loadOptions'"
net.minecraft.src.block.BlockPressurePlate,func_231_b,*,*,isPoweringTo,"Is this block powering the block on the specified side"
net.minecraft.src.entity.EntityGhast,func_418_b_,*,*,updatePlayerActionState,"*"
net.minecraft.src.entity.EntityCreeper,func_419_b,*,*,onDeath,"Called when the mob's health reaches 0."
net.minecraft.src.entity.EntityLiving,func_415_z,*,*,spawnExplosionParticle,"Spawns an explosion particle around the net.minecraft.src.entity.Entity's location"
net.minecraft.src.entity.EntityLiving,func_416_a,*,*,rayTrace,"Performs a ray trace for the distance specified and using the partial tick time. Args: distance, partialTickTime"
net.minecraft.src.entity.EntityLiving,func_417_b,*,*,updateRotation,"Arguments: current rotation, intended rotation, max increment."
net.minecraft.src.gui.GuiSelectWorld,func_586_d,*,*,getWorldName,"Returns the name of the selected world."
net.minecraft.src.block.World,func_634_a,*,*,setBlock,"Sets the block to the specified blockID at the block coordinates Args x, y, z, blockID"
net.minecraft.src.block.World,func_635_c,*,*,setBlockMetadata,"Set the metadata of a block in global coordinates"
net.minecraft.src.packet.Packet,func_324_b,*,*,readPacket,"Read a packet, prefixed by its ID, from the data stream."
net.minecraft.src.block.World,func_637_a,*,*,getEntityPathToXYZ,"Returns a path between an entity and XYZ coords"
net.minecraft.src.block.World,func_630_d,*,*,blockExists,"Returns whether a block exists at world coordinates x, y, z"
net.minecraft.src.packet.Packet22Collect,func_323_a,*,*,processPacket,"Passes this net.minecraft.src.packet.Packet on to the net.minecraft.src.networking.NetHandler for processing."
net.minecraft.src.block.World,func_639_a,*,*,saveWorld,"Saves the data for this net.minecraft.src.block.World.  If passed true, then only save up to 2 chunks, otherwise, save all chunks."
net.minecraft.src.packet.Packet,func_328_a,*,*,writePacket,"Writes a packet, prefixed by its ID, to the data stream."
net.minecraft.src.packet.Packet22Collect,func_329_a,*,*,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
net.minecraft.src.datatype.Vec3D,func_1258_a,*,*,rotateAroundX,"Rotates the vector around the x axis by the specified angle."
net.minecraft.src.datatype.Vec3D,func_1259_a,*,*,initialize,"Initializes the next empty vector slot in the list to 0."
net.minecraft.src.datatype.Vec3D,func_1252_b,*,*,normalize,"Normalizes the vector to a length of 1 (except if it is the zero vector)"
net.minecraft.src.datatype.Vec3D,func_1253_c,*,*,lengthVector,"Returns the length of the vector."
net.minecraft.src.datatype.Vec3D,func_1250_b,*,*,getIntermediateWithYValue,"Returns a new vector with y value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
net.minecraft.src.datatype.Vec3D,func_1251_c,*,*,distanceTo,"Euclidean distance between this and the specified vector, returned as double."
net.minecraft.src.datatype.Vec3D,func_1256_c,*,*,getIntermediateWithZValue,"Returns a new vector with z value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
net.minecraft.src.datatype.Vec3D,func_1257_c,*,*,addVector,"Adds the specified x,y,z vector components to this vector and returns the resulting vector. Does not change this vector."
net.minecraft.src.datatype.Vec3D,func_1254_e,*,*,setComponents,"Sets the x,y,z components of the vector as specified."
net.minecraft.src.datatype.Vec3D,func_1255_d,*,*,squareDistanceTo,"The square of the Euclidean distance between this and the vector of x,y,z components passed in."
net.minecraft.src.Block,func_253_b,*,*,setTickOnLoad,"Sets whether this block type will tick on loading the block or not"
net.minecraft.src.block.BlockRedstoneOre,func_250_a,*,*,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
net.minecraft.src.Block,func_251_c,*,*,isVecInsideXYBounds,"Checks if a vector is within the X and Y bounds of the block."
net.minecraft.src.block.BlockFluids,func_257_a,*,*,velocityToAddToEntity,"Can add to the passed in vector for a movement vector to be applied to the entity. Args: x, y, z, entity, vec3d"
net.minecraft.src.block.BlockDoor,func_255_a,*,*,collisionRayTrace,"Ray traces through the blocks collision from start vector to end vector returning a ray trace hit. Args: world, x, y, z, startVec, endVec"
net.minecraft.src.block.BlockLadder,func_258_d,*,*,onBlockPlaced,"Called when a block is placed using an item. Used often for taking the facing and figuring out how to position the item. Args: x, y, z, facing"
net.minecraft.src.block.BlockStairs,func_259_b_,*,*,dropBlockAsItem,"Drops the specified block items"
net.minecraft.src.nbt.NBTTagCompound,func_749_a,*,*,setShort,"Stores a new net.minecraft.src.nbt.NBTTagShort with the given short value into the map with the given string key."
net.minecraft.src.nbt.NBTTagList,func_740_c,*,*,tagCount,"Returns the number of tags in the list."
net.minecraft.src.nbt.NBTTagList,func_741_a,*,*,tagAt,"Retrieves the tag at the specified index from the list."
net.minecraft.src.nbt.NBTTagList,func_742_a,*,*,setTag,"Adds the provided tag to the end of the list. There is no check to verify this tag is of the same type as any previous tag."
net.minecraft.src.nbt.NBTTagCompound,func_743_k,*,*,getCompoundTag,"Retrieves a net.minecraft.src.nbt.NBTTagCompound subtag matching the specified key, or a new empty net.minecraft.src.nbt.NBTTagCompound if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_744_a,*,*,setFloat,"Stores a new net.minecraft.src.nbt.NBTTagFloat with the given float value into the map with the given string key."
net.minecraft.src.nbt.NBTTagCompound,func_745_d,*,*,getShort,"Retrieves a short value using the specified key, or 0 if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_746_c,*,*,getByte,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_747_a,*,*,setByteArray,"Stores a new net.minecraft.src.nbt.NBTTagByteArray with the given array as data into the map with the given string key."
net.minecraft.src.networking.NetworkManager,func_974_a,*,*,networkShutdown,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns net.minecraft.src.networking.NetworkMasterThread to stop reading and writing threads."
net.minecraft.src.block.BlockStairs,func_245_h,*,*,isCollidable,"Returns if this block is collidable (only used by Fire). Args: x, y, z"
net.minecraft.src.Block,func_244_a,*,*,isVecInsideYZBounds,"Checks if a vector is within the Y and Z bounds of the block."
net.minecraft.src.world.WorldGenDungeons,func_531_b,*,*,pickMobSpawner,"Randomly decides which spawner to use in a dungeon"
net.minecraft.src.world.WorldGenDungeons,func_530_a,*,*,pickCheckLootItem,"Picks potentially a random item to add to a dungeon chest."
net.minecraft.src.block.BlockFluids,func_241_c,*,*,getBlockBrightness,"How bright to render this block based on the light its receiving. Args: iBlockAccess, x, y, z"
net.minecraft.src.block.BlockRedstoneOre,func_240_a,*,*,idDropped,"Returns the ID of the items to drop on destruction."
net.minecraft.src.block.BlockPressurePlate,func_243_a,*,*,canPlaceBlockAt,"Checks to see if its valid to put this block at the specified coordinates. Args: world, x, y, z"
net.minecraft.src.block.BlockPressurePlate,func_242_c,*,*,renderAsNormalBlock,"If this block doesn't render as an ordinary block it will return False (examples: signs, buttons, stairs, etc)"
net.minecraft.src.gui.GuiChest,func_589_a,*,*,drawGuiContainerBackgroundLayer,"Draw the background layer for the net.minecraft.src.gui.GuiContainer (everything behind the items)"
net.minecraft.src.world.chunk.ChunkCache,func_601_g,*,*,isBlockOpaqueCube,"Returns true if the block at the specified coordinates is an opaque cube. Args: x, y, z"
net.minecraft.src.Pathfinder,func_1133_b,*,*,findPathOptions,"populates pathOptions with available points and returns the number of options found (args: unused1, currentPoint, unused2, targetPoint, maxDistance)"
net.minecraft.src.Pathfinder,func_1132_a,*,*,getVerticalOffset,"Given an x y z, returns a vertical offset needed to search to find a block to stand on"
net.minecraft.src.Pathfinder,func_1131_a,*,*,createEntityPathTo,"Creates a path from an entity to a specified location within a minimum distance"
net.minecraft.src.Pathfinder,func_1130_a,*,*,createEntityPathTo,"Internal implementation of creating a path from an entity to a point"
net.minecraft.src.Pathfinder,func_1137_a,*,*,createEntityPathTo,"Creates a path from one entity to another within a minimum distance"
net.minecraft.src.Pathfinder,func_1136_a,*,*,openPoint,"Returns a mapped point or creates and adds one"
net.minecraft.src.Pathfinder,func_1135_a,*,*,getSafePoint,"Returns a point that the entity can safely move to"
net.minecraft.src.Pathfinder,func_1134_a,*,*,createEntityPath,"Returns a new net.minecraft.src.PathEntity for a given start and end point"
net.minecraft.src.world.chunk.ChunkCache,func_600_a,*,*,getBlockId,"Returns the block ID at coords x,y,z"
net.minecraft.src.networking.NetClientHandler,func_832_a,*,*,handlePickupSpawn,"*"
net.minecraft.src.gui.GuiConnecting,func_583_b,*,*,getNetClientHandler,"Gets the net.minecraft.src.networking.NetClientHandler."
net.minecraft.src.world.chunk.Chunk,func_1006_f,*,*,setChunkModified,"Sets the isModified flag for this net.minecraft.src.world.chunk.Chunk"
net.minecraft.src.world.chunk.Chunk,func_1005_a,*,*,setChunkBlockTileEntity,"Sets the net.minecraft.src.entity.TileEntity for a given block in this chunk"
net.minecraft.src.world.chunk.Chunk,func_1002_d,*,*,getChunkBlockTileEntity,"Gets the net.minecraft.src.entity.TileEntity for a given block in this chunk"
net.minecraft.src.block.BlockPortal,func_4032_a_,*,*,tryToCreatePortal,"Checks to see if this location is valid to create a portal and will return True if it does. Args: world, x, y, z"
net.minecraft.src.entity.EntityPlayerSP,func_4039_q,*,*,setInPortal,"Called by portal blocks when an entity is within it."
net.minecraft.src.entity.Entity,func_4038_J,*,*,setOnFireFromLava,"Called whenever the entity is walking inside of lava."
net.minecraft.src.world.chunk.Chunk,func_1009_b,*,*,setBlockMetadata,"Set the metadata of a block in the chunk"
net.minecraft.src.world.chunk.Chunk,func_1008_a,*,*,getBlockID,"Return the ID of a block in the chunk."
net.minecraft.src.AxisAlignedBB,func_4149_a,*,*,clearBoundingBoxPool,"Sets the number of bounding boxes in use from the pool to 0 so they will be reused"
net.minecraft.src.ScreenShotHelper,func_4148_a,*,*,saveScreenshot,"Takes a screenshot and saves it to the screenshots directory. Returns the filename of the screenshot."
net.minecraft.src.entity.TileEntityRenderer,func_4144_a,*,*,getSpecialRendererForClass,"Returns the net.minecraft.src.entity.TileEntitySpecialRenderer used to render this net.minecraft.src.entity.TileEntity class, or null if it has no special renderer"
net.minecraft.src.entity.EntityTNTPrimed,func_409_i,*,*,explode,"*"
net.minecraft.src.entity.EntityArrow,func_408_a,*,*,setArrowHeading,"Uses the provided coordinates as a heading and determines the velocity from it with the set force and random variance. Args: x, y, z, force, forceVariation"
net.minecraft.src.entity.Entity,func_403_b,*,*,isOffsetPositionInLiquid,"Checks if the offset position from the entity's current position is inside of liquid. Args: x, y, z"
net.minecraft.src.entity.EntitySpider,func_402_h,*,*,getMountedYOffset,"Returns the Y offset from the entity's position for any entity riding this one."
net.minecraft.src.entity.EntityFireball,func_401_c_,*,*,canBeCollidedWith,"Returns true if other Entities should be prevented from moving through this net.minecraft.src.entity.Entity."
net.minecraft.src.entity.EntityLiving,func_400_c,*,*,fall,"Called when the mob is falling. Calculates and applies fall damage."
net.minecraft.src.block.World,func_625_o,*,*,isBlockIndirectlyGettingPowered,"Used to see if one of the blocks next to you or your block is getting power from a neighboring block. Used by items like TNT or Doors so they don't have redstone going straight into them.  Args: x, y, z"
net.minecraft.src.block.World,func_624_b,*,*,isDaytime,"Checks whether its daytime by seeing if the light subtracted from the skylight is less than 4"
net.minecraft.src.block.World,func_623_a,*,*,playSoundAtEntity,"Plays a sound at the entity's position. Args: entity, sound, unknown1, unknown2"
net.minecraft.src.block.World,func_621_b,*,*,countEntities,"Counts how many entities of an entity class exist in the world. Args: entityClass"
net.minecraft.src.block.World,func_620_h,*,*,chunkExists,"Returns whether a chunk exists at chunk coordinates x, y"
net.minecraft.src.entity.TileEntityRenderer,func_1026_a,*,*,setRenderingContext,"Sets references to the net.minecraft.src.block.World, RenderEngine, net.minecraft.src.rendering.FontRenderer, and net.minecraft.src.entity.EntityPlayer, as well as calculating the player's current position/angle within the current tick"
net.minecraft.src.canvas.CanvasIsomPreview,func_1269_e,*,*,getOs,"*"
net.minecraft.src.canvas.CanvasIsomPreview,func_1268_a,*,*,drawScreen,"Draws the ISO image."
net.minecraft.src.canvas.CanvasIsomPreview,func_1267_a,*,*,getImageBuffer,"*"
net.minecraft.src.canvas.CanvasIsomPreview,func_1266_a,*,*,setTimeOfDay,"Sets the time of day."
net.minecraft.src.canvas.CanvasIsomPreview,func_1264_a,*,*,getAppDir,"Gets the app directory for the specified application."
net.minecraft.src.canvas.CanvasIsomPreview,func_1263_a,*,*,getMinecraftDir,"Gets the minecraft directory."
net.minecraft.src.datatype.Vec3D,func_1262_a,*,*,subtract,"Returns a new vector with the result of the specified vector minus this."
net.minecraft.src.datatype.Vec3D,func_1261_d,*,*,squareDistanceTo,"The square of the Euclidean distance between this and the specified vector."
net.minecraft.src.datatype.Vec3D,func_1260_a,*,*,createVectorHelper,"Static method for creating a new net.minecraft.src.datatype.Vec3D given the three x,y,z values. This is only called from the other static method which creates and places it in the list."
net.minecraft.src.world.chunk.IChunkProvider,func_533_b,*,*,provideChunk,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed"
net.minecraft.src.block.BlockRedstoneOre,func_247_b,*,*,randomDisplayTick,"A randomly called display update to be able to add particles or other items for display"
net.minecraft.src.block.BlockLadder,func_246_f,*,*,getSelectedBoundingBoxFromPool,"Returns the bounding box of the wired rectangular prism to render."
net.minecraft.src.world.chunk.IChunkProvider,func_537_a,*,*,chunkExists,"Checks to see if a chunk exists at x, y"
net.minecraft.src.world.chunk.IChunkProvider,func_535_a,*,*,saveChunks,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved."
net.minecraft.src.world.chunk.IChunkProvider,func_534_a,*,*,populate,"Populates chunk with ores etc etc"
net.minecraft.src.Block,func_249_b,*,*,isVecInsideXZBounds,"Checks if a vector is within the X and Z bounds of the block."
net.minecraft.src.nbt.NBTTagCompound,func_759_j,*,*,getByteArray,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_758_a,*,*,setInteger,"Stores a new net.minecraft.src.nbt.NBTTagInt with the given integer value into the map with the given string key."
net.minecraft.src.block.BlockRedstoneTorch,func_15232_h,*,*,isAttachedBlockProvidingPower,"Checks if an attached block is providing power. Args: world, x, y, z"
net.minecraft.src.nbt.NBTTagCompound,func_753_l,*,*,getTagList,"Retrieves a net.minecraft.src.nbt.NBTTagList subtag matching the specified key, or a new empty net.minecraft.src.nbt.NBTTagList if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_752_g,*,*,getFloat,"Retrieves a float value using the specified key, or 0 if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_751_b,*,*,hasKey,"Returns whether the given string has been previously stored as a key in the map."
net.minecraft.src.nbt.NBTTagCompound,func_750_a,*,*,setLong,"Stores a new net.minecraft.src.nbt.NBTTagLong with the given long value into the map with the given string key."
net.minecraft.src.nbt.NBTTagCompound,func_757_h,*,*,getDouble,"Retrieves a double value using the specified key, or 0 if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_756_e,*,*,getInteger,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_755_i,*,*,getString,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
net.minecraft.src.nbt.NBTTagCompound,func_754_a,*,*,setString,"Stores a new net.minecraft.src.nbt.NBTTagString with the given string value into the map with the given string key."
net.minecraft.src.crafting.CraftingRecipe,func_1183_b,*,*,createResult,"Returns a new item stack that this recipe makes"
net.minecraft.src.audio.SoundManager,func_339_d,*,*,tryToSetLibraryAndCodecs,"Tries to add the paulscode library and the relevant codecs. If it fails, the volumes (sound and music) will be set to zero in the options file."
net.minecraft.src.audio.SoundManager,func_330_b,*,*,closeMinecraft,"Called when net.minecraft.client.Minecraft is closing down."
net.minecraft.src.audio.SoundManager,func_335_a,*,*,onSoundOptionsChanged,"Called when one of the sound level options has changed."
net.minecraft.src.audio.SoundManager,func_336_b,*,*,playSound,"Plays a sound. Args: soundName, x, y, z, volume, pitch"
*,*,net.minecraft.src.networking.NetHandler,func_18_a,handleFlying,"*"
*,*,ServerConfigurationManager,func_631_a,sendPacketToAllPlayers,"sends a packet to all players"
*,*,net.minecraft.src.block.BlockRedstoneOre,func_252_a,idDropped,"Returns the ID of the items to drop on destruction."
*,*,net.minecraft.src.world.chunk.Chunk,func_359_e,removeChunkBlockTileEntity,"*"
*,*,net.minecraft.src.inventory.InventoryPlayer,func_208_a,getStrVsBlock,"Gets the strength of the current item (tool) against the specified block, 1.0f if not holding anything."
*,*,net.minecraft.src.gen.MobSpawnerBase,func_4084_a,generateBiomeLookup,"*"
*,*,net.minecraft.src.gen.MobSpawnerBase,func_4085_a,getBiomeFromLookup,"*"
*,*,net.minecraft.src.world.WorldProviderHell,func_4086_a,getChunkLoader,"Returns the chunk loader back for the world provider. Args: fileName"
*,*,net.minecraft.src.world.WorldProviderHell,func_4087_c,getChunkProvider,"Returns the chunk provider back for the world provider"
*,*,net.minecraft.src.gen.MobSpawnerBase,func_4081_a,getEntitiesForType,"*"
*,*,net.minecraft.src.gen.MobSpawnerBase,func_4082_a,setBiomeName,"*"
*,*,net.minecraft.src.world.WorldProviderHell,func_4088_b,generateLightBrightnessTable,"Creates the light to brightness table"
*,*,net.minecraft.src.world.WorldProviderHell,func_4089_a,calculateCelestialAngle,"*"
*,*,net.minecraft.src.world.WorldChunkManagerHell,func_4068_a,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length"
*,*,net.minecraft.src.block.World,func_4069_a,neighborLightPropagationChanged,"Called when a neighboring block's light value has changed and its propagated light might change this blocks value.  Args: enumSkyBlock, x, y, z, propagatedLight"
*,*,net.minecraft.src.world.WorldChunkManagerHell,func_4064_a,loadBlockGeneratorData,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the net.minecraft.src.world.WorldChunkManager Args: oldBiomeList, x, z, width, depth"
*,*,net.minecraft.src.block.BlockTNT,func_251_a,onBlockDestroyedByPlayer,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
*,*,net.minecraft.src.datatype.Vec3D,func_762_c,getIntermediateWithZValue,"Returns a new vector with z value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
*,*,net.minecraft.src.item.ItemStack,func_9218_a,getDamageVsEntity,""
*,*,net.minecraft.src.item.ItemStack,func_9217_a,hitEntity,""
*,*,net.minecraft.src.inventory.InventoryPlayer,func_206_a,setInventorySlotContents,"Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections)."
*,*,net.minecraft.src.entity.EntityPlayer,func_170_a,displayGUIFurnace,"Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace"
*,*,net.minecraft.src.entity.EntityTNTPrimed,func_178_b,explode,"*"
*,*,net.minecraft.src.networking.NetHandler,func_9003_a,handleHealth,"*"
*,*,net.minecraft.src.packet.Packet1Login,func_72_a,processPacket,"Passes this net.minecraft.src.packet.Packet on to the net.minecraft.src.networking.NetHandler for processing."
*,*,net.minecraft.src.packet.Packet1Login,func_71_a,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
*,*,net.minecraft.src.packet.Packet1Login,func_70_a,readPacketData,"Abstract. Reads the raw packet data from the data stream."
*,*,net.minecraft.src.item.Item,func_77_b,getMaxDamage,"Returns the maximum damage an item can take."
*,*,net.minecraft.src.item.ItemSword,func_75_a,hitBlock,"Current implementations of this method in child classes do not use the entry argument beside ev. They just raise the damage on the stack."
*,*,EntityPlayerMP,func_142_f,onDeath,"Called when the mob's health reaches 0."
*,*,net.minecraft.src.item.ItemSword,func_79_a,getStrVsBlock,"Returns the strength of the stack against a given block. 1.0F base, (Quality+1)*2 if correct blocktype, 1.5F if sword"
*,*,net.minecraft.src.item.ItemBlock,func_78_a,onItemUse,"Callback for item usage. If the item does something special on right clicking, he will have one of those. Return True if something happen and false if it don't. This is for ITEMS, not BLOCKS !"
*,*,net.minecraft.src.block.World,func_491_a,playRecord,"Plays a record at the specified coordinates of the specified name. Args: recordName, x, y, z"
*,*,net.minecraft.src.block.World,func_520_e,updateEntity,"*"
*,*,net.minecraft.src.item.ItemStack,func_579_a,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
*,*,net.minecraft.src.item.ItemStack,func_578_d,copy,"Returns a new stack with the same properties."
*,*,net.minecraft.src.item.ItemStack,func_576_b,getMaxStackSize,"Returns maximum size of the stack."
